HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",3Z2R0DQ0JIJTB5L3BMM64SBUA6G2EM,A3CF8ULBSE8MTL,Approved,"Mon Apr 04 07:28:17 PDT 2016","Mon Apr 04 07:29:06 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780105817},{""name"":""training"",""time"":1459780108610},{""name"":""survey"",""time"":1459780134511},{""name"":""exit"",""time"":1459780145668}],""assignmentId"":""3Z2R0DQ0JIJTB5L3BMM64SBUA6G2EM"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""A3CF8ULBSE8MTL"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""happiness"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""someone has"",""chemical"":[[60,60],[40,40],[60,10],[90,60],[90,90],[40,10],[60,40],[10,10],[90,10],[90,40]],""training_input"":[{""c"":""60,60"",""value"":""6""},{""c"":""40,40"",""value"":""4""},{""c"":""60,10"",""value"":""6""},{""c"":""90,60"",""value"":""9""},{""c"":""90,90"",""value"":""9""},{""c"":""40,10"",""value"":""4""},{""c"":""60,40"",""value"":""6""},{""c"":""10,10"",""value"":""1""},{""c"":""90,10"",""value"":""9""},{""c"":""90,40"",""value"":""9""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""10""},{""q"":""q3"",""value"":""""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",3WQ3B2KGE9LOFHRNIRK2Y1V4F3O1B3,A1GABEPSX2V15F,Approved,"Mon Apr 04 07:28:16 PDT 2016","Mon Apr 04 07:29:34 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780119828},{""name"":""training"",""time"":1459780122656},{""name"":""survey"",""time"":1459780158340},{""name"":""exit"",""time"":1459780174569}],""assignmentId"":""3WQ3B2KGE9LOFHRNIRK2Y1V4F3O1B3"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""A1GABEPSX2V15F"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""doubt"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""there is"",""chemical"":[[10,10],[40,10],[90,10],[90,90],[90,60],[60,60],[60,40],[40,40],[90,40],[60,10]],""training_input"":[{""c"":""10,10"",""value"":""6""},{""c"":""40,10"",""value"":""3""},{""c"":""90,10"",""value"":""7""},{""c"":""90,90"",""value"":""7""},{""c"":""90,60"",""value"":""1""},{""c"":""60,60"",""value"":""""},{""c"":""60,40"",""value"":""1""},{""c"":""40,40"",""value"":""8""},{""c"":""90,40"",""value"":""3""},{""c"":""60,10"",""value"":""2""}],""survey_input"":[{""q"":""q0"",""value"":""3""},{""q"":""q1"",""value"":""5""},{""q"":""q2"",""value"":""2""},{""q"":""q3"",""value"":""""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",36PW28KO401IG8G7O1FLAAUSMU8AE1,A2FM87EO99KRQ7,Approved,"Mon Apr 04 07:28:21 PDT 2016","Mon Apr 04 07:29:42 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780102459},{""name"":""training"",""time"":1459780108459},{""name"":""survey"",""time"":1459780170646},{""name"":""exit"",""time"":1459780182618}],""assignmentId"":""36PW28KO401IG8G7O1FLAAUSMU8AE1"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""A2FM87EO99KRQ7"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""sadness"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""someone has"",""chemical"":[[40,10],[60,40],[90,60],[40,40],[90,10],[90,40],[10,10],[90,90],[60,10],[60,60]],""training_input"":[{""c"":""40,10"",""value"":""1""},{""c"":""60,40"",""value"":""5""},{""c"":""90,60"",""value"":""7""},{""c"":""40,40"",""value"":""2""},{""c"":""90,10"",""value"":""9""},{""c"":""90,40"",""value"":""8""},{""c"":""10,10"",""value"":""1""},{""c"":""90,90"",""value"":""1""},{""c"":""60,10"",""value"":""2""},{""c"":""60,60"",""value"":""2""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""10""},{""q"":""q3"",""value"":""N/A""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",3EJJQNKU9SAMZZTQGD9DQ3GFEENRH5,A2YKW761AK4ZGY,Approved,"Mon Apr 04 07:28:16 PDT 2016","Mon Apr 04 07:30:00 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780169947},{""name"":""training"",""time"":1459780175747},{""name"":""survey"",""time"":1459780250100},{""name"":""exit"",""time"":1459780267496}],""assignmentId"":""3EJJQNKU9SAMZZTQGD9DQ3GFEENRH5"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""A2YKW761AK4ZGY"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""doubt"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""someone has"",""chemical"":[[60,40],[40,10],[90,60],[10,10],[90,40],[90,10],[40,40],[60,60],[90,90],[60,10]],""training_input"":[{""c"":""60,40"",""value"":""6""},{""c"":""40,10"",""value"":""7""},{""c"":""90,60"",""value"":""7""},{""c"":""10,10"",""value"":""0""},{""c"":""90,40"",""value"":""8""},{""c"":""90,10"",""value"":""9""},{""c"":""40,40"",""value"":""0""},{""c"":""60,60"",""value"":""0""},{""c"":""90,90"",""value"":""0""},{""c"":""60,10"",""value"":""8""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""10""},{""q"":""q3"",""value"":""""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",3DEL4X4EL7QSIQ5RZCJT1LX65RKYX6,ASTR3EPUOKEXV,Approved,"Mon Apr 04 07:28:12 PDT 2016","Mon Apr 04 07:30:03 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780095889},{""name"":""training"",""time"":1459780100342},{""name"":""survey"",""time"":1459780186695},{""name"":""exit"",""time"":1459780204734}],""assignmentId"":""3DEL4X4EL7QSIQ5RZCJT1LX65RKYX6"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""ASTR3EPUOKEXV"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""sadness"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""there is"",""chemical"":[[90,10],[10,10],[40,40],[60,10],[90,90],[60,60],[40,10],[60,40],[90,40],[90,60]],""training_input"":[{""c"":""90,10"",""value"":""""},{""c"":""10,10"",""value"":""1""},{""c"":""40,40"",""value"":""4""},{""c"":""60,10"",""value"":""3""},{""c"":""90,90"",""value"":""9""},{""c"":""60,60"",""value"":""4""},{""c"":""40,10"",""value"":""4""},{""c"":""60,40"",""value"":""""},{""c"":""90,40"",""value"":""9""},{""c"":""90,60"",""value"":""9""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""10""},{""q"":""q3"",""value"":""""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",352YTHGROWIFYTRS51D0IA55M034HZ,A35TWG9VW1MB5S,Approved,"Mon Apr 04 07:28:34 PDT 2016","Mon Apr 04 07:30:06 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780147874},{""name"":""training"",""time"":1459780154029},{""name"":""survey"",""time"":1459780188141},{""name"":""exit"",""time"":1459780206561}],""assignmentId"":""352YTHGROWIFYTRS51D0IA55M034HZ"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""A35TWG9VW1MB5S"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""sadness"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""there is"",""chemical"":[[60,60],[90,40],[60,40],[40,40],[90,10],[90,90],[90,60],[60,10],[10,10],[40,10]],""training_input"":[{""c"":""60,60"",""value"":""0""},{""c"":""90,40"",""value"":""6""},{""c"":""60,40"",""value"":""3""},{""c"":""40,40"",""value"":""0""},{""c"":""90,10"",""value"":""9""},{""c"":""90,90"",""value"":""0""},{""c"":""90,60"",""value"":""4""},{""c"":""60,10"",""value"":""6""},{""c"":""10,10"",""value"":""0""},{""c"":""40,10"",""value"":""4""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""5""},{""q"":""q3"",""value"":""will it submit this time?""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",3ZWFC4W1UVC2L32KLNLDNI42YZARF7,A1JQI98NY1RMNS,Approved,"Mon Apr 04 07:28:13 PDT 2016","Mon Apr 04 07:30:07 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780094442},{""name"":""training"",""time"":1459780108608},{""name"":""survey"",""time"":1459780181344},{""name"":""exit"",""time"":1459780207152}],""assignmentId"":""3ZWFC4W1UVC2L32KLNLDNI42YZARF7"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""A1JQI98NY1RMNS"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""sadness"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""there is"",""chemical"":[[40,10],[60,10],[90,90],[60,40],[90,10],[10,10],[90,60],[40,40],[90,40],[60,60]],""training_input"":[{""c"":""40,10"",""value"":""4""},{""c"":""60,10"",""value"":""4""},{""c"":""90,90"",""value"":""9""},{""c"":""60,40"",""value"":""6""},{""c"":""90,10"",""value"":""2""},{""c"":""10,10"",""value"":""1""},{""c"":""90,60"",""value"":""7""},{""c"":""40,40"",""value"":""4""},{""c"":""90,40"",""value"":""6""},{""c"":""60,60"",""value"":""6""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""10""},{""q"":""q3"",""value"":""""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",354P56DE9L817PNRITN6P0WHMDAS7S,A16184N1RO5OJV,Approved,"Mon Apr 04 07:28:48 PDT 2016","Mon Apr 04 07:30:07 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780129002},{""name"":""training"",""time"":1459780132798},{""name"":""survey"",""time"":1459780187967},{""name"":""exit"",""time"":1459780206928}],""assignmentId"":""354P56DE9L817PNRITN6P0WHMDAS7S"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""A16184N1RO5OJV"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""doubt"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""someone has"",""chemical"":[[60,10],[40,10],[10,10],[90,60],[90,90],[60,60],[60,40],[40,40],[90,40],[90,10]],""training_input"":[{""c"":""60,10"",""value"":""7""},{""c"":""40,10"",""value"":""4""},{""c"":""10,10"",""value"":""1""},{""c"":""90,60"",""value"":""4""},{""c"":""90,90"",""value"":""2""},{""c"":""60,60"",""value"":""2""},{""c"":""60,40"",""value"":""6""},{""c"":""40,40"",""value"":""1""},{""c"":""90,40"",""value"":""8""},{""c"":""90,10"",""value"":""9""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""9""},{""q"":""q3"",""value"":""""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",351SEKWQS1MEQ3BWP9U6DJ77GZWDMV,A1R0689JPSQ3OF,Approved,"Mon Apr 04 07:28:55 PDT 2016","Mon Apr 04 07:30:17 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780132984},{""name"":""training"",""time"":1459780142893},{""name"":""survey"",""time"":1459780183829},{""name"":""exit"",""time"":1459780210574}],""assignmentId"":""351SEKWQS1MEQ3BWP9U6DJ77GZWDMV"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""A1R0689JPSQ3OF"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""doubt"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""you have"",""chemical"":[[90,40],[90,10],[60,10],[90,60],[90,90],[10,10],[60,60],[60,40],[40,40],[40,10]],""training_input"":[{""c"":""90,40"",""value"":""7""},{""c"":""90,10"",""value"":""9""},{""c"":""60,10"",""value"":""8""},{""c"":""90,60"",""value"":""6""},{""c"":""90,90"",""value"":""1""},{""c"":""10,10"",""value"":""1""},{""c"":""60,60"",""value"":""1""},{""c"":""60,40"",""value"":""6""},{""c"":""40,40"",""value"":""1""},{""c"":""40,10"",""value"":""6""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""7""},{""q"":""q3"",""value"":""none""}]}",
3CIS7GGG65OZ8XWB43RAMRA21M8UED,"Psych Experiment. $0.75 for 150s (2.5 minutes)."," ",3A7Y0R2P2PT2N1ASDCIQRYIISNCXJC,AP9QPMZF13N0I,Approved,"Mon Apr 04 07:28:21 PDT 2016","Mon Apr 04 07:30:22 PDT 2016","{""slide_index"":2,""slides"":[{""name"":""introduction""},{""name"":""training""},{""name"":""survey""}],""slide_history"":[{""name"":""introduction"",""time"":1459780110422},{""name"":""training"",""time"":1459780112841},{""name"":""survey"",""time"":1459780212025},{""name"":""exit"",""time"":1459780229906}],""assignmentId"":""3A7Y0R2P2PT2N1ASDCIQRYIISNCXJC"",""hitId"":""3CIS7GGG65OZ8XWB43RAMRA21M8UED"",""workerId"":""AP9QPMZF13N0I"",""turkSubmitTo"":""https://www.mturk.com"",""previewMode"":false,""valence_conditions"":[""sadness"",""happiness"",""doubt""],""valence"":""happiness"",""personal_conditions"":[""you have"",""there is"",""someone has""],""personal"":""someone has"",""chemical"":[[10,10],[60,60],[60,10],[90,10],[40,40],[60,40],[40,10],[90,40],[90,60],[90,90]],""training_input"":[{""c"":""10,10"",""value"":""0""},{""c"":""60,60"",""value"":""0""},{""c"":""60,10"",""value"":""8""},{""c"":""90,10"",""value"":""9""},{""c"":""40,40"",""value"":""0""},{""c"":""60,40"",""value"":""3""},{""c"":""40,10"",""value"":""7""},{""c"":""90,40"",""value"":""5""},{""c"":""90,60"",""value"":""3""},{""c"":""90,90"",""value"":""0""}],""survey_input"":[{""q"":""q0"",""value"":""0""},{""q"":""q1"",""value"":""0""},{""q"":""q2"",""value"":""10""},{""q"":""q3"",""value"":""""}]}",
